age,annual_income,loan_amount,loan_term_months,credit_score,existing_loans_count,debt_to_income_ratio,credit_utilization,missed_payments_last_12m,employment_years,employment_type,monthly_installment,installment_to_income_ratio,default
25,42001.94,19543.81,12,680.0,2,0.876,0.655,2,26.2,salaried,1628.65,0.465,0
21,28649.79,15875.26,48,621.0,0,0.085,0.726,0,13.9,salaried,330.73,0.139,0
37,109274.2,11917.73,36,756.0,0,0.198,0.833,0,19.0,business_owner,331.05,0.036,0
42,31176.12,12404.47,48,577.0,0,0.7,0.111,0,7.4,salaried,258.43,0.099,0
54,121149.47,18970.08,60,700.0,0,0.179,0.762,0,7.1,salaried,316.17,0.031,0
61,29492.93,7504.14,48,709.0,0,0.882,0.278,1,16.3,business_owner,156.34,0.064,0
49,76368.83,12934.7,48,706.0,1,0.323,0.138,0,18.4,self_employed,269.47,0.042,0
24,22125.73,8555.2,60,636.0,2,0.831,0.266,0,19.7,business_owner,142.59,0.077,0
25,39301.66,27005.32,60,728.0,0,0.613,0.858,0,23.1,salaried,450.09,0.137,0
31,49565.03,20542.16,36,816.0,3,0.589,0.627,0,27.7,salaried,570.62,0.138,0
41,36361.09,48169.08,12,636.0,0,0.828,0.597,1,7.2,self_employed,4014.09,1.325,1
55,45041.37,8479.27,60,656.0,2,0.486,0.585,2,18.6,salaried,141.32,0.038,1
32,45149.18,9042.72,36,733.0,1,0.391,0.409,0,13.3,salaried,251.19,0.067,0
46,73384.41,13828.69,48,626.0,2,0.235,0.417,0,2.7,salaried,288.1,0.047,0
39,17268.24,8644.9,48,624.0,1,0.173,0.148,0,13.6,salaried,180.1,0.125,1
27,36995.08,18445.43,24,546.0,3,0.723,0.333,0,23.7,salaried,768.56,0.249,0
27,91795.46,12957.48,60,495.0,1,0.159,0.512,0,2.4,self_employed,215.96,0.028,0
46,64941.36,9965.47,36,548.0,0,0.385,0.606,0,18.2,self_employed,276.82,0.051,0
60,92562.85,25656.77,36,728.0,1,0.398,0.072,0,12.3,salaried,712.69,0.092,0
25,71638.98,4403.9,12,558.0,3,0.615,0.334,1,19.6,self_employed,366.99,0.061,0
41,28516.62,18495.23,36,694.0,3,0.287,0.339,0,24.6,self_employed,513.76,0.216,0
34,68216.97,9598.1,60,784.0,0,0.762,0.515,0,16.2,salaried,159.97,0.028,0
24,51539.12,21808.47,36,664.0,3,0.226,0.71,0,9.1,salaried,605.79,0.141,0
43,152364.46,25178.69,24,571.0,2,0.721,0.635,0,2.7,salaried,1049.11,0.083,1
62,73209.63,3409.05,48,638.0,3,0.772,0.571,0,8.7,salaried,71.02,0.012,0
40,63683.69,11766.67,48,684.0,1,0.214,0.291,0,10.9,salaried,245.14,0.046,0
35,68508.43,13834.42,36,685.0,1,0.738,0.839,3,19.2,salaried,384.29,0.067,1
49,61971.06,3246.39,36,661.0,2,0.657,0.785,1,11.7,salaried,90.18,0.017,0
28,61138.71,15315.96,36,707.0,1,0.793,0.184,0,12.1,business_owner,425.44,0.084,0
61,42909.71,9731.94,36,740.0,1,0.483,0.655,0,8.7,business_owner,270.33,0.076,0
39,64070.32,6480.57,24,607.0,0,0.249,0.907,2,10.9,business_owner,270.02,0.051,0
59,78765.73,9042.64,60,776.0,4,0.825,0.436,1,8.0,salaried,150.71,0.023,0
48,83296.69,8151.94,24,680.0,1,0.722,0.925,1,22.0,salaried,339.66,0.049,1
47,78398.37,9485.18,24,450.0,2,0.068,0.022,0,29.5,business_owner,395.22,0.06,0
24,104196.29,14929.2,24,633.0,2,0.849,0.516,1,22.0,salaried,622.05,0.072,1
35,85943.56,24070.64,48,634.0,2,0.856,0.256,1,2.2,self_employed,501.47,0.07,0
55,67121.45,12750.15,24,747.0,1,0.352,0.262,1,19.0,salaried,531.26,0.095,0
57,27671.81,25891.11,36,598.0,1,0.059,0.878,0,21.1,salaried,719.2,0.312,0
21,27677.24,7132.56,24,663.0,0,0.52,0.311,1,23.3,salaried,297.19,0.129,0
23,43301.08,14643.23,36,522.0,1,0.827,0.023,0,22.9,salaried,406.76,0.113,1
44,50180.25,47285.88,60,575.0,1,0.156,0.54,0,15.3,business_owner,788.1,0.188,1
47,98617.18,5144.39,48,722.0,1,0.552,0.971,0,7.9,self_employed,107.17,0.013,0
60,12211.66,5027.84,60,540.0,2,0.672,0.079,1,3.6,salaried,83.8,0.082,1
56,29243.04,28795.75,60,737.0,3,0.164,0.286,0,0.3,self_employed,479.93,0.197,0
54,44484.21,15249.7,48,753.0,2,0.486,0.47,0,0.0,salaried,317.7,0.086,0
49,29779.37,9312.38,36,762.0,1,0.125,0.83,1,28.1,salaried,258.68,0.104,0
44,32890.74,6783.14,36,789.0,4,0.524,0.269,1,18.2,self_employed,188.42,0.069,0
44,38193.44,13074.34,36,720.0,0,0.426,0.344,0,17.2,business_owner,363.18,0.114,0
62,30549.0,14474.55,48,688.0,2,0.275,0.384,1,11.3,salaried,301.55,0.118,1
24,33315.83,14517.59,24,706.0,3,0.775,0.38,0,24.0,salaried,604.9,0.218,0
23,96917.59,6743.48,12,656.0,2,0.375,0.2,1,6.6,salaried,561.96,0.07,1
54,66646.59,10914.32,24,616.0,4,0.645,0.916,1,22.1,business_owner,454.76,0.082,1
43,71823.84,9500.98,24,719.0,0,0.722,0.793,0,10.9,salaried,395.87,0.066,1
43,48191.53,19690.0,60,690.0,0,0.202,0.976,1,21.2,self_employed,328.17,0.082,0
25,81271.66,6986.47,12,729.0,1,0.151,0.371,1,21.2,self_employed,582.21,0.086,0
51,74899.25,13983.27,36,631.0,1,0.057,0.045,2,9.5,self_employed,388.42,0.062,1
61,66122.8,64895.65,24,639.0,1,0.31,0.116,0,28.0,salaried,2703.99,0.491,0
26,35345.2,6706.03,48,669.0,3,0.744,0.357,3,15.2,salaried,139.71,0.047,1
57,39300.06,8532.54,24,639.0,2,0.707,0.911,0,7.7,salaried,355.52,0.109,0
30,83205.19,12628.13,36,900.0,2,0.791,0.981,0,20.2,self_employed,350.78,0.051,0
60,37859.35,2286.2,24,824.0,2,0.697,0.822,0,22.5,self_employed,95.26,0.03,0
27,25738.36,5675.44,60,650.0,0,0.07,0.238,1,28.5,self_employed,94.59,0.044,0
59,37496.05,16097.44,60,638.0,2,0.378,0.66,1,2.2,salaried,268.29,0.086,1
58,106905.75,12023.25,24,690.0,0,0.055,0.597,0,16.2,salaried,500.97,0.056,0
41,37514.46,25155.31,60,611.0,1,0.081,0.823,0,14.7,self_employed,419.26,0.134,0
40,57747.04,11581.05,48,610.0,0,0.457,0.51,0,9.3,salaried,241.27,0.05,0
23,36031.76,10985.3,12,654.0,1,0.356,0.318,1,23.0,business_owner,915.44,0.305,0
42,71805.24,8762.86,24,617.0,1,0.525,0.019,1,5.8,self_employed,365.12,0.061,0
24,64112.82,10875.77,48,667.0,0,0.106,0.795,0,9.8,self_employed,226.58,0.042,1
48,23258.07,6457.82,48,683.0,2,0.55,0.53,0,23.0,self_employed,134.54,0.069,0
32,56050.93,12228.45,48,364.0,0,0.105,0.534,2,14.3,self_employed,254.76,0.055,1
58,21135.44,7459.52,36,477.0,1,0.41,0.957,0,4.1,salaried,207.21,0.118,1
56,37159.18,6461.01,24,574.0,1,0.35,0.486,0,26.8,salaried,269.21,0.087,0
61,48741.35,9102.69,24,675.0,0,0.24,0.316,0,21.9,self_employed,379.28,0.093,0
25,123430.43,17512.88,24,581.0,1,0.315,0.34,1,16.9,salaried,729.7,0.071,0
33,57466.43,14550.1,12,858.0,1,0.05,0.012,1,18.3,business_owner,1212.51,0.253,0
43,33404.87,19941.61,48,731.0,1,0.325,0.122,0,18.8,salaried,415.45,0.149,0
50,41831.08,7677.57,24,826.0,1,0.117,0.044,1,15.0,salaried,319.9,0.092,0
57,77815.69,13254.37,60,731.0,0,0.833,0.243,0,22.3,salaried,220.91,0.034,0
45,33632.28,37088.98,36,507.0,0,0.113,0.065,1,21.5,business_owner,1030.25,0.368,0
47,84837.19,30899.92,12,545.0,0,0.86,0.331,0,0.1,salaried,2574.99,0.364,0
34,37739.94,6218.09,36,604.0,2,0.468,0.126,2,3.3,business_owner,172.72,0.055,0
56,31018.54,7295.1,48,542.0,2,0.486,0.918,0,0.8,self_employed,151.98,0.059,1
59,38349.57,36992.94,60,747.0,2,0.72,0.938,1,5.1,salaried,616.55,0.193,0
36,21847.85,17517.05,48,636.0,2,0.641,0.603,1,2.2,salaried,364.94,0.2,1
42,16542.89,11915.1,24,668.0,2,0.252,0.805,0,5.8,salaried,496.46,0.36,1
41,47039.0,11142.85,36,774.0,3,0.072,0.677,2,16.2,salaried,309.52,0.079,0
41,47398.75,15313.28,60,823.0,1,0.712,0.811,0,20.1,business_owner,255.22,0.065,0
28,55727.6,15428.88,36,626.0,2,0.16,0.64,1,27.6,self_employed,428.58,0.092,0
36,46922.98,9702.16,12,527.0,2,0.559,0.43,0,22.2,salaried,808.51,0.207,1
51,157098.23,12113.55,60,543.0,0,0.851,0.874,0,0.9,salaried,201.89,0.015,1
62,53327.35,9500.19,12,753.0,2,0.517,0.438,0,14.1,business_owner,791.68,0.178,0
30,24631.18,14783.16,60,674.0,1,0.293,0.396,0,20.3,salaried,246.39,0.12,0
52,28002.32,8582.32,24,570.0,0,0.202,0.624,1,9.5,self_employed,357.6,0.153,0
54,49028.27,6243.85,36,714.0,1,0.073,0.938,0,11.1,self_employed,173.44,0.042,0
29,39430.18,32377.71,36,553.0,2,0.58,0.442,0,24.1,salaried,899.38,0.274,1
37,26522.8,12813.5,48,490.0,2,0.524,0.575,0,1.4,business_owner,266.95,0.121,1
31,47599.42,36983.71,60,469.0,1,0.442,0.492,0,16.2,salaried,616.4,0.155,0
52,47948.74,4190.73,60,520.0,2,0.215,0.91,1,24.1,salaried,69.85,0.017,1
30,108863.15,5598.85,12,754.0,1,0.251,0.677,2,23.9,business_owner,466.57,0.051,0
42,31006.59,17678.01,60,632.0,0,0.865,0.42,0,3.6,salaried,294.63,0.114,0
37,39780.66,12819.98,36,647.0,3,0.067,0.607,0,25.3,salaried,356.11,0.107,0
24,108695.77,6670.07,60,667.0,1,0.359,0.156,0,2.3,salaried,111.17,0.012,0
45,57773.94,26420.55,48,559.0,2,0.083,0.342,1,27.7,salaried,550.43,0.114,0
41,30915.8,7927.27,48,607.0,1,0.213,0.736,0,6.5,salaried,165.15,0.064,0
57,34290.85,27422.81,36,615.0,2,0.843,0.562,1,3.5,salaried,761.74,0.267,1
58,26713.4,12806.9,36,566.0,0,0.177,0.314,0,2.2,salaried,355.75,0.16,1
21,50951.85,7030.7,36,606.0,2,0.561,0.362,0,10.3,salaried,195.3,0.046,1
45,82090.7,8944.17,60,639.0,0,0.345,0.81,1,10.5,salaried,149.07,0.022,0
56,110796.52,30433.27,60,628.0,1,0.588,0.541,0,15.8,self_employed,507.22,0.055,0
37,23315.16,11174.08,24,689.0,1,0.774,0.239,0,22.0,salaried,465.59,0.24,0
61,75701.91,23942.36,12,606.0,1,0.294,0.297,1,15.3,self_employed,1995.2,0.316,0
44,53218.24,30954.2,60,789.0,1,0.117,0.468,0,29.4,salaried,515.9,0.116,0
22,43003.42,12730.37,24,557.0,1,0.224,0.763,1,6.3,salaried,530.43,0.148,0
60,39788.41,11685.27,24,602.0,1,0.423,0.997,1,6.3,salaried,486.89,0.147,1
35,18760.97,10477.85,48,685.0,0,0.488,0.186,0,21.1,salaried,218.29,0.14,0
52,67440.39,16502.36,60,706.0,1,0.851,0.755,0,9.4,salaried,275.04,0.049,1
59,25350.95,32976.75,24,541.0,1,0.064,0.617,0,5.1,salaried,1374.03,0.65,1
26,33721.88,6398.24,48,641.0,1,0.694,0.531,1,23.8,self_employed,133.3,0.047,0
21,60414.98,15237.14,12,722.0,0,0.112,0.966,0,6.8,salaried,1269.76,0.252,0
43,19765.28,14846.62,48,506.0,2,0.116,0.323,0,22.5,salaried,309.3,0.188,1
59,25326.41,4525.52,12,642.0,2,0.606,0.177,0,6.2,salaried,377.13,0.179,0
37,90159.11,7844.13,36,516.0,0,0.823,0.878,0,28.2,business_owner,217.89,0.029,1
54,52105.69,8870.4,36,577.0,1,0.295,0.069,0,8.9,self_employed,246.4,0.057,0
61,35203.45,21129.34,48,658.0,3,0.279,0.817,0,22.5,salaried,440.19,0.15,0
49,52208.37,23467.47,36,630.0,1,0.575,0.589,0,25.2,salaried,651.87,0.15,1
29,68510.22,4336.28,60,547.0,1,0.71,0.164,1,3.7,salaried,72.27,0.013,0
33,86024.2,19604.63,48,760.0,2,0.789,0.227,0,2.0,salaried,408.43,0.057,0
26,28107.24,18141.49,24,620.0,0,0.262,0.156,0,18.0,self_employed,755.9,0.323,0
26,29365.65,18902.17,60,699.0,0,0.679,0.718,0,18.6,self_employed,315.04,0.129,0
40,66447.78,14641.97,48,785.0,2,0.311,0.147,0,18.7,salaried,305.04,0.055,0
23,67521.83,23629.8,12,589.0,0,0.513,0.681,0,13.7,salaried,1969.15,0.35,1
37,25034.63,26981.65,36,705.0,1,0.212,0.128,1,28.0,salaried,749.49,0.359,0
32,29921.86,5012.45,36,687.0,1,0.174,0.802,1,20.8,salaried,139.23,0.056,0
21,44494.74,12974.81,36,525.0,1,0.845,0.919,1,2.2,self_employed,360.41,0.097,1
37,49602.08,11467.9,48,759.0,0,0.515,0.559,1,23.6,salaried,238.91,0.058,0
23,50310.29,9474.43,60,659.0,1,0.054,0.966,1,8.3,business_owner,157.91,0.038,0
46,24843.17,10170.99,12,602.0,2,0.724,0.39,0,21.7,business_owner,847.58,0.409,1
35,50056.81,14944.07,36,504.0,1,0.637,0.245,1,1.8,self_employed,415.11,0.1,0
56,34245.64,6136.65,60,535.0,2,0.327,0.177,0,23.0,salaried,102.28,0.036,0
52,27360.1,19977.73,24,640.0,3,0.444,0.479,1,16.3,salaried,832.41,0.365,0
52,48752.02,10705.65,24,530.0,2,0.432,0.131,0,21.6,salaried,446.07,0.11,0
24,46328.06,22579.28,12,707.0,3,0.284,0.876,2,14.8,salaried,1881.61,0.487,1
38,73192.38,9209.96,36,616.0,0,0.883,0.785,1,24.0,business_owner,255.83,0.042,0
39,31873.04,8915.37,24,509.0,1,0.512,0.562,1,28.4,salaried,371.47,0.14,1
63,55137.49,7575.86,60,590.0,2,0.813,0.721,0,22.3,salaried,126.26,0.027,0
55,22374.17,9240.83,60,554.0,1,0.548,0.05,0,22.3,salaried,154.01,0.083,0
60,42726.4,8259.69,24,540.0,1,0.637,0.204,1,6.5,salaried,344.15,0.097,1
34,61811.14,17341.34,36,451.0,1,0.075,0.621,1,10.6,salaried,481.7,0.094,1
53,64473.57,25040.87,12,659.0,0,0.485,0.477,1,3.8,salaried,2086.74,0.388,0
34,64693.56,16860.36,36,564.0,0,0.663,0.605,1,16.0,self_employed,468.34,0.087,1
54,73290.62,12753.32,48,819.0,1,0.154,0.089,0,13.4,self_employed,265.69,0.044,0
24,39226.39,17892.42,24,739.0,3,0.627,0.652,0,8.8,salaried,745.52,0.228,0
44,62809.57,13070.96,48,797.0,1,0.122,0.804,2,2.1,salaried,272.31,0.052,0
49,124788.1,13590.74,24,714.0,0,0.736,0.546,0,27.9,salaried,566.28,0.054,0
39,38810.02,11114.62,12,597.0,5,0.881,0.357,1,18.2,salaried,926.22,0.286,1
26,97743.21,22069.56,36,679.0,0,0.583,0.175,0,9.7,salaried,613.04,0.075,0
53,75980.84,2865.34,36,623.0,1,0.116,0.265,0,10.4,self_employed,79.59,0.013,0
60,42909.06,3715.58,24,681.0,2,0.549,0.523,1,11.9,self_employed,154.82,0.043,0
39,44737.27,24743.91,60,730.0,1,0.68,0.256,1,24.3,business_owner,412.4,0.111,0
21,52010.51,11873.73,48,704.0,0,0.843,0.778,2,6.3,salaried,247.37,0.057,0
25,73871.51,23163.67,36,651.0,2,0.089,0.132,0,25.7,business_owner,643.44,0.105,0
47,59953.07,9275.69,36,656.0,2,0.709,0.516,0,9.3,business_owner,257.66,0.052,0
36,38657.7,36480.99,24,670.0,0,0.163,0.496,1,26.1,salaried,1520.04,0.472,0
26,17308.85,12309.03,60,750.0,2,0.722,0.139,0,26.9,salaried,205.15,0.142,0
60,68602.69,17494.38,48,606.0,0,0.805,0.995,1,20.9,salaried,364.47,0.064,1
33,18652.79,10216.02,60,627.0,1,0.782,0.823,1,26.8,salaried,170.27,0.11,1
55,24760.63,7798.77,60,604.0,1,0.605,0.387,0,22.4,business_owner,129.98,0.063,0
39,40085.16,4700.59,24,662.0,2,0.476,0.685,0,4.3,self_employed,195.86,0.059,0
32,26714.47,21405.91,60,707.0,1,0.793,0.717,0,28.7,salaried,356.77,0.16,0
36,57455.4,16936.91,48,677.0,1,0.491,0.651,1,5.7,self_employed,352.85,0.074,0
63,42273.09,14132.26,12,645.0,0,0.212,0.432,0,14.8,business_owner,1177.69,0.334,0
30,72592.4,6746.85,12,747.0,2,0.851,0.885,2,11.5,salaried,562.24,0.093,1
45,21941.63,31234.53,48,579.0,1,0.367,0.772,0,10.4,salaried,650.72,0.356,0
40,35208.79,14235.92,24,515.0,0,0.581,0.542,1,23.5,salaried,593.16,0.202,1
51,49123.84,20368.26,36,679.0,0,0.219,0.003,0,8.7,self_employed,565.78,0.138,0
24,50079.35,13335.8,24,646.0,2,0.144,0.223,0,16.1,business_owner,555.66,0.133,0
64,69356.71,6948.96,48,635.0,0,0.518,0.509,1,10.1,salaried,144.77,0.025,1
43,31029.87,24232.79,60,531.0,0,0.521,0.899,0,26.8,self_employed,403.88,0.156,0
22,38792.99,17508.84,12,668.0,0,0.364,0.629,0,4.7,self_employed,1459.07,0.451,1
42,63175.69,11981.92,60,812.0,1,0.315,0.418,0,5.3,self_employed,199.7,0.038,0
57,16329.35,17330.14,24,530.0,0,0.368,0.048,0,3.3,salaried,722.09,0.531,0
28,59424.84,21818.78,48,636.0,1,0.726,0.597,0,22.7,salaried,454.56,0.092,0
27,71824.02,19853.26,12,657.0,2,0.354,0.351,1,4.8,business_owner,1654.44,0.276,1
34,25164.0,4784.82,48,610.0,0,0.833,0.537,0,16.0,salaried,99.68,0.048,1
23,41876.85,5463.69,12,665.0,2,0.146,0.766,1,23.0,self_employed,455.31,0.13,0
36,103396.86,20737.72,12,610.0,0,0.842,0.804,0,3.5,self_employed,1728.14,0.201,1
39,68180.52,8798.42,12,664.0,1,0.636,0.864,0,27.9,business_owner,733.2,0.129,0
38,61297.0,7121.21,24,627.0,0,0.343,0.636,1,8.5,salaried,296.72,0.058,0
36,80457.12,16701.65,48,602.0,0,0.056,0.906,2,23.8,business_owner,347.95,0.052,0
28,120846.03,6992.78,36,643.0,0,0.732,0.691,0,23.8,salaried,194.24,0.019,1
53,49477.19,10021.77,36,693.0,1,0.874,0.784,1,10.5,salaried,278.38,0.068,1
32,39990.83,22278.16,36,510.0,2,0.885,0.685,0,16.5,self_employed,618.84,0.186,0
31,80359.79,5385.77,48,712.0,3,0.41,0.872,1,18.9,salaried,112.2,0.017,0
25,44634.99,5878.41,60,585.0,2,0.11,0.223,0,12.5,salaried,97.97,0.026,0
47,30822.21,5081.71,48,706.0,1,0.317,0.76,0,10.7,self_employed,105.87,0.041,1
32,37420.23,7968.89,12,590.0,1,0.313,0.117,0,25.6,business_owner,664.07,0.213,0
37,57306.24,14039.49,60,714.0,0,0.137,0.092,0,6.1,self_employed,233.99,0.049,0
26,39151.82,9216.28,12,646.0,0,0.496,0.492,0,23.8,business_owner,768.02,0.235,0
53,40640.17,32925.72,12,566.0,1,0.564,0.3,0,6.1,salaried,2743.81,0.81,1
25,29329.29,17556.61,48,611.0,2,0.669,0.563,0,21.0,salaried,365.76,0.15,1
48,100476.91,13209.73,36,757.0,2,0.093,0.678,0,8.6,business_owner,366.94,0.044,0
34,41302.84,28579.51,60,655.0,0,0.284,0.227,0,27.8,self_employed,476.33,0.138,0
25,34346.13,6012.02,24,609.0,1,0.352,0.7,0,18.2,self_employed,250.5,0.088,0
53,36222.6,22470.15,36,753.0,1,0.808,0.995,0,16.0,salaried,624.17,0.207,0
61,73222.86,11594.02,24,727.0,1,0.816,0.76,0,8.9,business_owner,483.08,0.079,0
39,65290.33,10166.02,48,574.0,3,0.271,0.174,1,15.3,business_owner,211.79,0.039,1
42,38142.05,19276.51,60,632.0,2,0.464,0.634,0,2.0,self_employed,321.28,0.101,1
25,49819.24,10430.56,48,491.0,1,0.411,0.009,0,4.3,salaried,217.3,0.052,0
22,56294.51,14900.38,24,728.0,2,0.498,0.47,1,8.9,self_employed,620.85,0.132,0
50,34473.96,12582.39,12,650.0,1,0.293,0.533,1,28.5,salaried,1048.53,0.365,0
59,22690.2,16056.53,48,710.0,3,0.443,0.972,0,14.0,self_employed,334.51,0.177,0
24,63419.0,9855.17,60,476.0,1,0.174,0.737,0,12.0,salaried,164.25,0.031,0
53,35441.29,23296.48,48,625.0,0,0.653,0.706,0,23.2,salaried,485.34,0.164,0
33,61094.32,3918.61,36,665.0,4,0.364,0.532,0,20.8,self_employed,108.85,0.021,0
40,57555.98,19624.53,48,459.0,2,0.511,0.513,2,19.9,salaried,408.84,0.085,1
27,50407.55,4295.21,24,709.0,1,0.564,0.992,1,18.2,salaried,178.97,0.043,1
35,39613.94,8500.93,48,621.0,3,0.761,0.021,0,3.9,self_employed,177.1,0.054,1
43,35704.64,18277.31,60,492.0,1,0.119,0.303,1,11.7,business_owner,304.62,0.102,1
34,27744.46,3991.0,48,604.0,0,0.46,0.134,0,27.0,salaried,83.15,0.036,0
43,36048.7,14763.13,48,691.0,0,0.81,0.315,0,28.8,business_owner,307.57,0.102,0
39,65147.39,5867.55,60,568.0,1,0.33,0.464,0,13.0,salaried,97.79,0.018,0
49,98608.51,7469.31,48,646.0,1,0.428,0.342,0,0.0,business_owner,155.61,0.019,0
40,91633.27,7265.96,60,611.0,0,0.122,0.963,0,15.0,self_employed,121.1,0.016,0
49,52717.96,5967.0,24,471.0,1,0.688,0.681,0,6.8,business_owner,248.62,0.057,1
44,98582.3,4732.62,60,706.0,0,0.122,0.728,0,5.6,self_employed,78.88,0.01,0
38,42049.01,46291.45,24,723.0,0,0.586,0.742,0,8.5,business_owner,1928.81,0.55,0
30,25705.92,11974.29,24,753.0,0,0.368,0.899,1,3.7,salaried,498.93,0.233,0
61,128083.44,6358.49,60,651.0,1,0.337,0.768,0,1.4,salaried,105.97,0.01,0
28,63985.01,9535.01,48,694.0,1,0.548,0.016,0,13.3,business_owner,198.65,0.037,0
46,22758.29,13656.85,36,505.0,0,0.533,0.261,0,7.9,salaried,379.36,0.2,0
49,106886.66,10644.34,60,672.0,1,0.395,0.989,1,7.7,salaried,177.41,0.02,1
30,33802.46,6247.24,48,621.0,1,0.287,0.652,3,6.6,business_owner,130.15,0.046,0
37,37686.56,7788.95,24,643.0,2,0.482,0.068,1,14.9,salaried,324.54,0.103,0
22,81690.38,27212.45,12,549.0,0,0.277,0.467,1,22.0,business_owner,2267.7,0.333,0
26,96843.69,5758.15,36,751.0,1,0.137,0.981,0,19.7,self_employed,159.95,0.02,0
25,29721.63,4031.19,48,501.0,0,0.729,0.993,0,29.3,self_employed,83.98,0.034,1
48,102282.65,10585.36,36,674.0,0,0.647,0.432,0,27.4,self_employed,294.04,0.034,0
61,75895.93,4192.15,12,567.0,4,0.122,0.893,1,12.5,salaried,349.35,0.055,1
25,32863.75,7739.84,12,841.0,1,0.188,0.592,0,24.4,salaried,644.99,0.236,0
38,43349.34,6303.36,12,713.0,2,0.135,0.509,0,5.5,self_employed,525.28,0.145,0
46,104617.69,6336.53,60,647.0,2,0.722,0.412,0,6.4,salaried,105.61,0.012,0
40,22465.12,13928.86,36,557.0,2,0.707,0.892,0,21.0,salaried,386.91,0.207,1
61,97768.45,15587.65,60,730.0,1,0.397,0.621,0,6.5,salaried,259.79,0.032,0
47,74847.17,8237.56,12,356.0,0,0.748,0.334,0,13.5,business_owner,686.46,0.11,1
32,63232.29,12624.2,48,685.0,1,0.878,0.492,1,9.7,salaried,263.0,0.05,0
27,52357.36,7994.97,12,696.0,0,0.875,0.444,0,7.0,salaried,666.25,0.153,0
23,131277.54,16992.09,60,691.0,0,0.884,0.451,1,4.6,business_owner,283.2,0.026,1
30,141345.4,5504.94,12,725.0,1,0.769,0.312,0,18.4,salaried,458.74,0.039,1
54,36040.01,14752.15,12,599.0,1,0.234,0.633,0,1.7,salaried,1229.35,0.409,0
45,66576.2,15438.94,60,699.0,1,0.099,0.052,0,21.1,salaried,257.32,0.046,0
55,125139.98,54262.44,60,590.0,1,0.74,0.886,0,26.8,salaried,904.37,0.087,0
36,33106.26,4662.63,48,575.0,1,0.312,0.415,1,10.3,business_owner,97.14,0.035,0
22,55357.63,65739.57,60,557.0,0,0.337,0.801,0,12.4,self_employed,1095.66,0.238,0
44,80978.4,21036.43,48,627.0,0,0.112,0.729,0,17.7,salaried,438.26,0.065,0
30,17899.95,39990.16,24,750.0,1,0.658,0.472,0,20.0,salaried,1666.26,1.117,1
58,74182.06,22997.92,24,804.0,1,0.416,0.199,1,16.3,salaried,958.25,0.155,0
42,28446.6,7584.61,60,626.0,6,0.224,0.562,1,20.7,self_employed,126.41,0.053,0
46,53969.03,19825.1,12,592.0,1,0.605,0.948,0,24.3,self_employed,1652.09,0.367,0
63,86870.38,8960.74,36,770.0,2,0.883,0.186,1,29.7,salaried,248.91,0.034,0
59,14844.87,12671.53,12,689.0,0,0.474,0.256,3,11.8,business_owner,1055.96,0.854,1
47,72615.19,6602.4,60,653.0,4,0.565,0.993,0,17.5,business_owner,110.04,0.018,0
49,135830.69,8890.88,48,550.0,0,0.188,0.893,0,11.3,salaried,185.23,0.016,1
58,37547.03,22883.83,12,779.0,1,0.187,0.55,0,7.1,salaried,1906.99,0.609,0
40,65404.42,17374.76,24,658.0,0,0.44,0.695,0,29.9,self_employed,723.95,0.133,0
47,95572.76,24699.5,60,650.0,0,0.768,0.443,0,0.4,salaried,411.66,0.052,0
61,22104.3,5775.11,12,699.0,0,0.823,0.404,1,1.9,salaried,481.26,0.261,0
40,71588.15,4349.15,12,652.0,1,0.595,0.443,0,17.5,business_owner,362.43,0.061,0
64,81787.78,25874.92,48,783.0,3,0.356,0.414,1,21.3,business_owner,539.06,0.079,0
39,67461.35,24750.57,48,741.0,2,0.688,0.676,0,21.9,business_owner,515.64,0.092,0
40,51190.61,15167.69,48,599.0,0,0.298,0.33,1,21.1,salaried,315.99,0.074,0
55,29726.48,17180.59,36,658.0,2,0.237,0.171,1,23.7,self_employed,477.24,0.193,0
22,98293.35,22449.48,60,597.0,0,0.726,0.707,0,22.3,salaried,374.16,0.046,1
50,49873.83,14896.99,60,820.0,0,0.689,0.031,1,16.4,business_owner,248.28,0.06,0
54,31196.46,18434.89,24,585.0,0,0.8,0.719,1,14.1,salaried,768.12,0.295,1
42,41814.02,21783.19,24,639.0,1,0.54,0.263,1,21.6,salaried,907.63,0.26,0
23,58935.14,12630.77,60,683.0,0,0.812,0.19,2,22.0,salaried,210.51,0.043,1
26,22458.12,10857.84,12,696.0,2,0.073,0.379,0,10.0,salaried,904.82,0.483,0
35,49462.26,16801.64,60,711.0,0,0.266,0.117,0,0.1,business_owner,280.03,0.068,0
47,39797.58,51988.01,36,722.0,1,0.734,0.384,0,9.4,salaried,1444.11,0.435,0
30,95608.14,8033.61,24,712.0,2,0.41,0.102,0,16.0,salaried,334.73,0.042,0
29,19197.87,10317.08,24,611.0,4,0.253,0.483,0,15.8,salaried,429.88,0.269,1
53,78384.29,4657.12,24,601.0,4,0.727,0.176,0,11.4,self_employed,194.05,0.03,0
52,99563.15,17341.92,60,653.0,2,0.749,0.13,0,28.0,salaried,289.03,0.035,0
26,19564.18,9720.96,24,600.0,0,0.438,0.579,2,14.3,salaried,405.04,0.248,1
61,20772.99,5766.38,24,591.0,0,0.447,0.625,0,4.2,salaried,240.27,0.139,0
